DRV_COD;MONTH;VALUE
Inflazione - Area Euro (% a/a);202503;2.2
Inflazione - Area Euro (% a/a);202504;2.18
Inflazione - Area Euro (% a/a);202505;2.17
Inflazione - Area Euro (% a/a);202506;2.15
Inflazione - Area Euro (% a/a);202507;2.11
Inflazione - Area Euro (% a/a);202508;2.08
Inflazione - Area Euro (% a/a);202509;2.05
Inflazione - Italia (% a/a);202001;0.195886386
Inflazione - Italia (% a/a);202002;0.195886386
Inflazione - Italia (% a/a);202003;0.195886386
Inflazione - Italia (% a/a);202004;-0.192122959
Inflazione - Italia (% a/a);202005;-0.192122959
Inflazione - Italia (% a/a);202006;-0.192122959
Inflazione - Italia (% a/a);202007;-0.291828794
Inflazione - Italia (% a/a);202008;-0.291828794
Inflazione - Italia (% a/a);202009;-0.291828794
Inflazione - Italia (% a/a);202010;-0.385356455
Inflazione - Italia (% a/a);202011;-0.385356455
Inflazione - Italia (% a/a);202012;-0.385356455
Inflazione - Italia (% a/a);202101;0.782013685
Inflazione - Italia (% a/a);202102;0.782013685
Inflazione - Italia (% a/a);202103;0.782013685
Inflazione - Italia (% a/a);202104;1.154.956.689
Inflazione - Italia (% a/a);202105;1.154.956.689
Inflazione - Italia (% a/a);202106;1.154.956.689
Inflazione - Italia (% a/a);202107;2.146.341.463
Inflazione - Italia (% a/a);202108;2.146.341.463
Inflazione - Italia (% a/a);202109;2.146.341.463
Inflazione - Italia (% a/a);202110;3.675.048.356
Inflazione - Italia (% a/a);202111;3.675.048.356
Inflazione - Italia (% a/a);202112;3.675.048.356
Inflazione - Italia (% a/a);202201;6.013.579.049
Inflazione - Italia (% a/a);202202;6.013.579.049
Inflazione - Italia (% a/a);202203;6.013.579.049
Inflazione - Italia (% a/a);202204;7.224.468.982
Inflazione - Italia (% a/a);202205;7.224.468.982
Inflazione - Italia (% a/a);202206;7.224.468.982
Inflazione - Italia (% a/a);202207;8.972.429.989
Inflazione - Italia (% a/a);202208;8.972.429.989
Inflazione - Italia (% a/a);202209;8.972.429.989
Inflazione - Italia (% a/a);202210;9.793.903.663
Inflazione - Italia (% a/a);202211;9.793.903.663
Inflazione - Italia (% a/a);202212;9.793.903.663
Inflazione - Italia (% a/a);202301;9.471.063.007
Inflazione - Italia (% a/a);202302;9.471.063.007
Inflazione - Italia (% a/a);202303;9.471.063.007
Inflazione - Italia (% a/a);202304;7.828.704.037
Inflazione - Italia (% a/a);202305;7.828.704.037
Inflazione - Italia (% a/a);202306;7.828.704.037
Inflazione - Italia (% a/a);202307;5.768.094.959
Inflazione - Italia (% a/a);202308;5.768.094.959
Inflazione - Italia (% a/a);202309;5.768.094.959
Inflazione - Italia (% a/a);202310;1.004.170.711
Inflazione - Italia (% a/a);202311;1.004.170.711
Inflazione - Italia (% a/a);202312;1.004.170.711
Inflazione - Italia (% a/a);202401;1.002.506.266
Inflazione - Italia (% a/a);202402;1.002.506.266
Inflazione - Italia (% a/a);202403;1.002.506.266
Inflazione - Italia (% a/a);202404;0.904605263
Inflazione - Italia (% a/a);202405;0.904605263
Inflazione - Italia (% a/a);202406;0.904605263
Inflazione - Italia (% a/a);202407;115.990.058
Inflazione - Italia (% a/a);202408;115.990.058
Inflazione - Italia (% a/a);202409;115.990.058
Inflazione - Italia (% a/a);202410;1.8
Inflazione - Italia (% a/a);202411;1.85
Inflazione - Italia (% a/a);202412;1.9
Inflazione - Italia (% a/a);202501;1.97
Inflazione - Italia (% a/a);202502;2.03
Inflazione - Italia (% a/a);202503;2.1
Inflazione - Italia (% a/a);202504;2.07
Inflazione - Italia (% a/a);202505;2.03
Inflazione - Italia (% a/a);202506;2.0
Inflazione - Italia (% a/a);202507;1.98
Inflazione - Italia (% a/a);202508;1.97
Inflazione - Italia (% a/a);202509;1.95
Inflazione - USA (% a/a);202001;2.102.308.394
Inflazione - USA (% a/a);202002;2.102.308.394
Inflazione - USA (% a/a);202003;2.102.308.394
Inflazione - USA (% a/a);202004;0.444604615
Inflazione - USA (% a/a);202005;0.444604615
Inflazione - USA (% a/a);202006;0.444604615
Inflazione - USA (% a/a);202007;1.253.975.998
Inflazione - USA (% a/a);202008;1.253.975.998
Inflazione - USA (% a/a);202009;1.253.975.998
Inflazione - USA (% a/a);202010;1.230.291.272
Inflazione - USA (% a/a);202011;1.230.291.272
Inflazione - USA (% a/a);202012;1.230.291.272
Inflazione - USA (% a/a);202101;1.897.393.066
Inflazione - USA (% a/a);202102;1.897.393.066
Inflazione - USA (% a/a);202103;1.897.393.066
Inflazione - USA (% a/a);202104;481.323.464
Inflazione - USA (% a/a);202105;481.323.464
Inflazione - USA (% a/a);202106;481.323.464
Inflazione - USA (% a/a);202107;52.902.813
Inflazione - USA (% a/a);202108;52.902.813
Inflazione - USA (% a/a);202109;52.902.813
Inflazione - USA (% a/a);202110;6.721.123.586
Inflazione - USA (% a/a);202111;6.721.123.586
Inflazione - USA (% a/a);202112;6.721.123.586
Inflazione - USA (% a/a);202201;8.000.379.471
Inflazione - USA (% a/a);202202;8.000.379.471
Inflazione - USA (% a/a);202203;8.000.379.471
Inflazione - USA (% a/a);202204;8.580.890.013
Inflazione - USA (% a/a);202205;8.580.890.013
Inflazione - USA (% a/a);202206;8.580.890.013
Inflazione - USA (% a/a);202207;8.294.443.426
Inflazione - USA (% a/a);202208;8.294.443.426
Inflazione - USA (% a/a);202209;8.294.443.426
Inflazione - USA (% a/a);202210;7.407.851.647
Inflazione - USA (% a/a);202211;7.407.851.647
Inflazione - USA (% a/a);202212;7.407.851.647
Inflazione - USA (% a/a);202301;574.982.621
Inflazione - USA (% a/a);202302;574.982.621
Inflazione - USA (% a/a);202303;574.982.621
Inflazione - USA (% a/a);202304;403.168.487
Inflazione - USA (% a/a);202305;403.168.487
Inflazione - USA (% a/a);202306;403.168.487
Inflazione - USA (% a/a);202307;3.561.764.052
Inflazione - USA (% a/a);202308;3.561.764.052
Inflazione - USA (% a/a);202309;3.561.764.052
Inflazione - USA (% a/a);202310;3.236.150.529
Inflazione - USA (% a/a);202311;3.236.150.529
Inflazione - USA (% a/a);202312;3.236.150.529
Inflazione - USA (% a/a);202401;3.249.192.958
Inflazione - USA (% a/a);202402;3.249.192.958
Inflazione - USA (% a/a);202403;3.249.192.958
Inflazione - USA (% a/a);202404;3.194.310.193
Inflazione - USA (% a/a);202405;3.194.310.193
Inflazione - USA (% a/a);202406;3.194.310.193
Inflazione - USA (% a/a);202407;2.640.008.801
Inflazione - USA (% a/a);202408;2.640.008.801
Inflazione - USA (% a/a);202409;2.640.008.801
Inflazione - USA (% a/a);202410;2.6
Inflazione - USA (% a/a);202411;2.52
Inflazione - USA (% a/a);202412;2.45
Inflazione - USA (% a/a);202501;2.4
Inflazione - USA (% a/a);202502;2.35
Inflazione - USA (% a/a);202503;2.3
Inflazione - USA (% a/a);202504;2.25
Inflazione - USA (% a/a);202505;2.22
Inflazione - USA (% a/a);202506;2.2
Inflazione - USA (% a/a);202507;2.18
Inflazione - USA (% a/a);202508;2.16
Inflazione - USA (% a/a);202509;2.15
Investimenti in macchinari - Italia (% a/a);202001;-1.409.677.583
Investimenti in macchinari - Italia (% a/a);202002;-1.409.677.583
Investimenti in macchinari - Italia (% a/a);202003;-1.409.677.583
Investimenti in macchinari - Italia (% a/a);202004;-3.012.895.117
Investimenti in macchinari - Italia (% a/a);202005;-3.012.895.117
Investimenti in macchinari - Italia (% a/a);202006;-3.012.895.117
Investimenti in macchinari - Italia (% a/a);202007;-9.511.477.812
Investimenti in macchinari - Italia (% a/a);202008;-9.511.477.812
Investimenti in macchinari - Italia (% a/a);202009;-9.511.477.812
Investimenti in macchinari - Italia (% a/a);202010;-5.899.483.936
Investimenti in macchinari - Italia (% a/a);202011;-5.899.483.936
Investimenti in macchinari - Italia (% a/a);202012;-5.899.483.936
Investimenti in macchinari - Italia (% a/a);202101;132.246.384
Investimenti in macchinari - Italia (% a/a);202102;132.246.384
Investimenti in macchinari - Italia (% a/a);202103;132.246.384
Investimenti in macchinari - Italia (% a/a);202104;4.045.620.247
Investimenti in macchinari - Italia (% a/a);202105;4.045.620.247
Investimenti in macchinari - Italia (% a/a);202106;4.045.620.247
Investimenti in macchinari - Italia (% a/a);202107;1.151.216.662
Investimenti in macchinari - Italia (% a/a);202108;1.151.216.662
Investimenti in macchinari - Italia (% a/a);202109;1.151.216.662
Investimenti in macchinari - Italia (% a/a);202110;1.168.551.094
Investimenti in macchinari - Italia (% a/a);202111;1.168.551.094
Investimenti in macchinari - Italia (% a/a);202112;1.168.551.094
Investimenti in macchinari - Italia (% a/a);202201;1.152.585.287
Investimenti in macchinari - Italia (% a/a);202202;1.152.585.287
Investimenti in macchinari - Italia (% a/a);202203;1.152.585.287
Investimenti in macchinari - Italia (% a/a);202204;1.026.343.877
Investimenti in macchinari - Italia (% a/a);202205;1.026.343.877
Investimenti in macchinari - Italia (% a/a);202206;1.026.343.877
Investimenti in macchinari - Italia (% a/a);202207;8.955.904.952
Investimenti in macchinari - Italia (% a/a);202208;8.955.904.952
Investimenti in macchinari - Italia (% a/a);202209;8.955.904.952
Investimenti in macchinari - Italia (% a/a);202210;6.509.118.539
Investimenti in macchinari - Italia (% a/a);202211;6.509.118.539
Investimenti in macchinari - Italia (% a/a);202212;6.509.118.539
Investimenti in macchinari - Italia (% a/a);202301;9.374.384.573
Investimenti in macchinari - Italia (% a/a);202302;9.374.384.573
Investimenti in macchinari - Italia (% a/a);202303;9.374.384.573
Investimenti in macchinari - Italia (% a/a);202304;7.315.542.961
Investimenti in macchinari - Italia (% a/a);202305;7.315.542.961
Investimenti in macchinari - Italia (% a/a);202306;7.315.542.961
Investimenti in macchinari - Italia (% a/a);202307;8.939.301.239
Investimenti in macchinari - Italia (% a/a);202308;8.939.301.239
Investimenti in macchinari - Italia (% a/a);202309;8.939.301.239
Investimenti in macchinari - Italia (% a/a);202310;917.066.806
Investimenti in macchinari - Italia (% a/a);202311;917.066.806
Investimenti in macchinari - Italia (% a/a);202312;917.066.806
Investimenti in macchinari - Italia (% a/a);202401;1.821.844.029
Investimenti in macchinari - Italia (% a/a);202402;1.821.844.029
Investimenti in macchinari - Italia (% a/a);202403;1.821.844.029
Investimenti in macchinari - Italia (% a/a);202404;1.956.265.313
Investimenti in macchinari - Italia (% a/a);202405;1.956.265.313
Investimenti in macchinari - Italia (% a/a);202406;1.956.265.313
Investimenti in macchinari - Italia (% a/a);202407;-105.240.637
Investimenti in macchinari - Italia (% a/a);202408;-105.240.637
Investimenti in macchinari - Italia (% a/a);202409;-105.240.637
Investimenti in macchinari - Italia (% a/a);202410;1.8
Investimenti in macchinari - Italia (% a/a);202411;1.87
Investimenti in macchinari - Italia (% a/a);202412;1.95
Investimenti in macchinari - Italia (% a/a);202501;2.0
Investimenti in macchinari - Italia (% a/a);202502;2.05
Investimenti in macchinari - Italia (% a/a);202503;2.1
Investimenti in macchinari - Italia (% a/a);202504;2.12
Investimenti in macchinari - Italia (% a/a);202505;2.14
Investimenti in macchinari - Italia (% a/a);202506;2.15
Investimenti in macchinari - Italia (% a/a);202507;2.17
Investimenti in macchinari - Italia (% a/a);202508;2.18
Investimenti in macchinari - Italia (% a/a);202509;2.2
Investimenti in macchinari - Italia (% t/t);202001;-1.333.449.687
Investimenti in macchinari - Italia (% t/t);202002;-1.333.449.687
Investimenti in macchinari - Italia (% t/t);202003;-1.333.449.687
Investimenti in macchinari - Italia (% t/t);202004;-1.702.725.008
Investimenti in macchinari - Italia (% t/t);202005;-1.702.725.008
Investimenti in macchinari - Italia (% t/t);202006;-1.702.725.008
Investimenti in macchinari - Italia (% t/t);202007;2.870.991.691
Investimenti in macchinari - Italia (% t/t);202008;2.870.991.691
Investimenti in macchinari - Italia (% t/t);202009;2.870.991.691
Investimenti in macchinari - Italia (% t/t);202010;1.671.270.054
Investimenti in macchinari - Italia (% t/t);202011;1.671.270.054
Investimenti in macchinari - Italia (% t/t);202012;1.671.270.054
Investimenti in macchinari - Italia (% t/t);202101;4.278.601.899
Investimenti in macchinari - Italia (% t/t);202102;4.278.601.899
Investimenti in macchinari - Italia (% t/t);202103;4.278.601.899
Investimenti in macchinari - Italia (% t/t);202104;2.928.457.337
Investimenti in macchinari - Italia (% t/t);202105;2.928.457.337
Investimenti in macchinari - Italia (% t/t);202106;2.928.457.337
Investimenti in macchinari - Italia (% t/t);202107;2.186.457.045
Investimenti in macchinari - Italia (% t/t);202108;2.186.457.045
Investimenti in macchinari - Italia (% t/t);202109;2.186.457.045
Investimenti in macchinari - Italia (% t/t);202110;1.829.316.816
Investimenti in macchinari - Italia (% t/t);202111;1.829.316.816
Investimenti in macchinari - Italia (% t/t);202112;1.829.316.816
Investimenti in macchinari - Italia (% t/t);202201;4.129.532.245
Investimenti in macchinari - Italia (% t/t);202202;4.129.532.245
Investimenti in macchinari - Italia (% t/t);202203;4.129.532.245
Investimenti in macchinari - Italia (% t/t);202204;1.763.361.237
Investimenti in macchinari - Italia (% t/t);202205;1.763.361.237
Investimenti in macchinari - Italia (% t/t);202206;1.763.361.237
Investimenti in macchinari - Italia (% t/t);202207;0.974702275
Investimenti in macchinari - Italia (% t/t);202208;0.974702275
Investimenti in macchinari - Italia (% t/t);202209;0.974702275
Investimenti in macchinari - Italia (% t/t);202210;-0.457430183
Investimenti in macchinari - Italia (% t/t);202211;-0.457430183
Investimenti in macchinari - Italia (% t/t);202212;-0.457430183
Investimenti in macchinari - Italia (% t/t);202301;6.273.404.805
Investimenti in macchinari - Italia (% t/t);202302;6.273.404.805
Investimenti in macchinari - Italia (% t/t);202303;6.273.404.805
Investimenti in macchinari - Italia (% t/t);202304;-0.581034648
Investimenti in macchinari - Italia (% t/t);202305;-0.581034648
Investimenti in macchinari - Italia (% t/t);202306;-0.581034648
Investimenti in macchinari - Italia (% t/t);202307;1.756.575.546
Investimenti in macchinari - Italia (% t/t);202308;1.756.575.546
Investimenti in macchinari - Italia (% t/t);202309;1.756.575.546
Investimenti in macchinari - Italia (% t/t);202310;1.542.920.695
Investimenti in macchinari - Italia (% t/t);202311;1.542.920.695
Investimenti in macchinari - Italia (% t/t);202312;1.542.920.695
Investimenti in macchinari - Italia (% t/t);202401;-0.880389936
Investimenti in macchinari - Italia (% t/t);202402;-0.880389936
Investimenti in macchinari - Italia (% t/t);202403;-0.880389936
Investimenti in macchinari - Italia (% t/t);202404;-0.449785552
Investimenti in macchinari - Italia (% t/t);202405;-0.449785552
Investimenti in macchinari - Italia (% t/t);202406;-0.449785552
Investimenti in macchinari - Italia (% t/t);202407;-1.246.203.405
Investimenti in macchinari - Italia (% t/t);202408;-1.246.203.405
Investimenti in macchinari - Italia (% t/t);202409;-1.246.203.405
Investimenti in macchinari - Italia (% t/t);202410;0.3
Investimenti in macchinari - Italia (% t/t);202411;0.32
Investimenti in macchinari - Italia (% t/t);202412;0.35
Investimenti in macchinari - Italia (% t/t);202501;0.37
Investimenti in macchinari - Italia (% t/t);202502;0.38
Investimenti in macchinari - Italia (% t/t);202503;0.4
Investimenti in macchinari - Italia (% t/t);202504;0.42
Investimenti in macchinari - Italia (% t/t);202505;0.43
Investimenti in macchinari - Italia (% t/t);202506;0.45
Investimenti in macchinari - Italia (% t/t);202507;0.47
Investimenti in macchinari - Italia (% t/t);202508;0.48
Investimenti in macchinari - Italia (% t/t);202509;0.5
Investimenti in macchinari - Italia (livello);202001;25324.7
Investimenti in macchinari - Italia (livello);202002;25324.7
Investimenti in macchinari - Italia (livello);202003;25324.7
Investimenti in macchinari - Italia (livello);202004;21012.6
Investimenti in macchinari - Italia (livello);202005;21012.6
Investimenti in macchinari - Italia (livello);202006;21012.6
Investimenti in macchinari - Italia (livello);202007;27045.3
Investimenti in macchinari - Italia (livello);202008;27045.3
Investimenti in macchinari - Italia (livello);202009;27045.3
Investimenti in macchinari - Italia (livello);202010;27497.3
Investimenti in macchinari - Italia (livello);202011;27497.3
Investimenti in macchinari - Italia (livello);202012;27497.3
Investimenti in macchinari - Italia (livello);202101;28673.8
Investimenti in macchinari - Italia (livello);202102;28673.8
Investimenti in macchinari - Italia (livello);202103;28673.8
Investimenti in macchinari - Italia (livello);202104;29513.5
Investimenti in macchinari - Italia (livello);202105;29513.5
Investimenti in macchinari - Italia (livello);202106;29513.5
Investimenti in macchinari - Italia (livello);202107;30158.8
Investimenti in macchinari - Italia (livello);202108;30158.8
Investimenti in macchinari - Italia (livello);202109;30158.8
Investimenti in macchinari - Italia (livello);202110;30710.5
Investimenti in macchinari - Italia (livello);202111;30710.5
Investimenti in macchinari - Italia (livello);202112;30710.5
Investimenti in macchinari - Italia (livello);202201;31978.7
Investimenti in macchinari - Italia (livello);202202;31978.7
Investimenti in macchinari - Italia (livello);202203;31978.7
Investimenti in macchinari - Italia (livello);202204;32542.6
Investimenti in macchinari - Italia (livello);202205;32542.6
Investimenti in macchinari - Italia (livello);202206;32542.6
Investimenti in macchinari - Italia (livello);202207;3.285.979.346
Investimenti in macchinari - Italia (livello);202208;3.285.979.346
Investimenti in macchinari - Italia (livello);202209;3.285.979.346
Investimenti in macchinari - Italia (livello);202210;3.270.948.285
Investimenti in macchinari - Italia (livello);202211;3.270.948.285
Investimenti in macchinari - Italia (livello);202212;3.270.948.285
Investimenti in macchinari - Italia (livello);202301;107188.1
Investimenti in macchinari - Italia (livello);202302;107188.1
Investimenti in macchinari - Italia (livello);202303;107188.1
Investimenti in macchinari - Italia (livello);202304;106565.3
Investimenti in macchinari - Italia (livello);202305;106565.3
Investimenti in macchinari - Italia (livello);202306;106565.3
Investimenti in macchinari - Italia (livello);202307;108437.2
Investimenti in macchinari - Italia (livello);202308;108437.2
Investimenti in macchinari - Italia (livello);202309;108437.2
Investimenti in macchinari - Italia (livello);202310;110110.3
Investimenti in macchinari - Italia (livello);202311;110110.3
Investimenti in macchinari - Italia (livello);202312;110110.3
Investimenti in macchinari - Italia (livello);202401;109140.9
Investimenti in macchinari - Italia (livello);202402;109140.9
Investimenti in macchinari - Italia (livello);202403;109140.9
Investimenti in macchinari - Italia (livello);202404;108650.0
Investimenti in macchinari - Italia (livello);202405;108650.0
Investimenti in macchinari - Italia (livello);202406;108650.0
Investimenti in macchinari - Italia (livello);202407;107296.0
Investimenti in macchinari - Italia (livello);202408;107296.0
Investimenti in macchinari - Italia (livello);202409;107296.0
Investimenti in macchinari - Italia (livello);202410;45.0
Investimenti in macchinari - Italia (livello);202411;45.2
Investimenti in macchinari - Italia (livello);202412;45.5
Investimenti in macchinari - Italia (livello);202501;45.7
Investimenti in macchinari - Italia (livello);202502;45.8
Investimenti in macchinari - Italia (livello);202503;46.0
Investimenti in macchinari - Italia (livello);202504;46.2
Investimenti in macchinari - Italia (livello);202505;46.3
Investimenti in macchinari - Italia (livello);202506;46.5
Investimenti in macchinari - Italia (livello);202507;46.7
Investimenti in macchinari - Italia (livello);202508;46.8
Investimenti in macchinari - Italia (livello);202509;47.0
IRS 10Y;202001;-0.0183
IRS 10Y;202002;-0.0183
IRS 10Y;202003;-0.0183
IRS 10Y;202004;-0.095666667
IRS 10Y;202005;-0.095666667
IRS 10Y;202006;-0.095666667
IRS 10Y;202007;-0.200633333
IRS 10Y;202008;-0.200633333
IRS 10Y;202009;-0.200633333
IRS 10Y;202010;-0.250566667
IRS 10Y;202011;-0.250566667
IRS 10Y;202012;-0.250566667
IRS 10Y;202101;-0.087666667
IRS 10Y;202102;-0.087666667
IRS 10Y;202103;-0.087666667
IRS 10Y;202104;0.106133333
IRS 10Y;202105;0.106133333
IRS 10Y;202106;0.106133333
IRS 10Y;202107;-0.0111
IRS 10Y;202108;-0.0111
IRS 10Y;202109;-0.0111
IRS 10Y;202110;0.1881
IRS 10Y;202111;0.1881
IRS 10Y;202112;0.1881
IRS 10Y;202201;0.710966667
IRS 10Y;202202;0.710966667
IRS 10Y;202203;0.710966667
IRS 10Y;202204;1.843
IRS 10Y;202205;1.843
IRS 10Y;202206;1.843
IRS 10Y;202207;2.085.881.667
IRS 10Y;202208;2.085.881.667
IRS 10Y;202209;2.085.881.667
IRS 10Y;202210;2.396.133.388
IRS 10Y;202211;2.396.133.388
IRS 10Y;202212;2.396.133.388
IRS 10Y;202301;28.102
IRS 10Y;202302;29.707
IRS 10Y;202303;30.472
IRS 10Y;202304;30.016
IRS 10Y;202305;30.148
IRS 10Y;202306;30.076
IRS 10Y;202307;31.054
IRS 10Y;202308;31.687
IRS 10Y;202309;32.428
IRS 10Y;202310;34.085
IRS 10Y;202311;31.077
IRS 10Y;202312;25.994
IRS 10Y;202401;26.408
IRS 10Y;202402;27.245
IRS 10Y;202403;26.429
IRS 10Y;202404;27.653
IRS 10Y;202405;28.036
IRS 10Y;202406;27.896
IRS 10Y;202407;27.432
IRS 10Y;202408;25.059
IRS 10Y;202409;24.235
IRS 10Y;202410;2.42
IRS 10Y;202411;24.235
IRS 10Y;202412;25.059
IRS 10Y;202501;27.432
IRS 10Y;202502;27.896
IRS 10Y;202503;28.036
IRS 10Y;202504;27.653
IRS 10Y;202505;26.429
IRS 10Y;202506;27.245
IRS 10Y;202507;26.408
IRS 10Y;202508;25.994
IRS 10Y;202509;25.994
PIL - Area Euro (% a/a);202001;-3.097.060.484
PIL - Area Euro (% a/a);202002;-3.097.060.484
PIL - Area Euro (% a/a);202003;-3.097.060.484
PIL - Area Euro (% a/a);202004;-1.464.574.948
PIL - Area Euro (% a/a);202005;-1.464.574.948
PIL - Area Euro (% a/a);202006;-1.464.574.948
PIL - Area Euro (% a/a);202007;-3.982.124.016
PIL - Area Euro (% a/a);202008;-3.982.124.016
PIL - Area Euro (% a/a);202009;-3.982.124.016
PIL - Area Euro (% a/a);202010;-4.300.746.005
PIL - Area Euro (% a/a);202011;-4.300.746.005
PIL - Area Euro (% a/a);202012;-4.300.746.005
PIL - Area Euro (% a/a);202101;-0.912173557
PIL - Area Euro (% a/a);202102;-0.912173557
PIL - Area Euro (% a/a);202103;-0.912173557
PIL - Area Euro (% a/a);202104;1.455.041.315
PIL - Area Euro (% a/a);202105;1.455.041.315
PIL - Area Euro (% a/a);202106;1.455.041.315
PIL - Area Euro (% a/a);202107;3.928.288.794
PIL - Area Euro (% a/a);202108;3.928.288.794
PIL - Area Euro (% a/a);202109;3.928.288.794
PIL - Area Euro (% a/a);202110;4.765.804.237
PIL - Area Euro (% a/a);202111;4.765.804.237
PIL - Area Euro (% a/a);202112;4.765.804.237
PIL - Area Euro (% a/a);202201;5.389.565.489
PIL - Area Euro (% a/a);202202;5.389.565.489
PIL - Area Euro (% a/a);202203;5.389.565.489
PIL - Area Euro (% a/a);202204;3.908.407.499
PIL - Area Euro (% a/a);202205;3.908.407.499
PIL - Area Euro (% a/a);202206;3.908.407.499
PIL - Area Euro (% a/a);202207;1.524.162.773
PIL - Area Euro (% a/a);202208;1.524.162.773
PIL - Area Euro (% a/a);202209;1.524.162.773
PIL - Area Euro (% a/a);202210;0.825748925
PIL - Area Euro (% a/a);202211;0.825748925
PIL - Area Euro (% a/a);202212;0.825748925
PIL - Area Euro (% a/a);202301;1.369.334.787
PIL - Area Euro (% a/a);202302;1.369.334.787
PIL - Area Euro (% a/a);202303;1.369.334.787
PIL - Area Euro (% a/a);202304;0.543669909
PIL - Area Euro (% a/a);202305;0.543669909
PIL - Area Euro (% a/a);202306;0.543669909
PIL - Area Euro (% a/a);202307;-0.008599239
PIL - Area Euro (% a/a);202308;-0.008599239
PIL - Area Euro (% a/a);202309;-0.008599239
PIL - Area Euro (% a/a);202310;0.149604064
PIL - Area Euro (% a/a);202311;0.149604064
PIL - Area Euro (% a/a);202312;0.149604064
PIL - Area Euro (% a/a);202401;0.46227768
PIL - Area Euro (% a/a);202402;0.46227768
PIL - Area Euro (% a/a);202403;0.46227768
PIL - Area Euro (% a/a);202404;0.600143298
PIL - Area Euro (% a/a);202405;0.600143298
PIL - Area Euro (% a/a);202406;0.600143298
PIL - Area Euro (% a/a);202407;0.932363831
PIL - Area Euro (% a/a);202408;0.932363831
PIL - Area Euro (% a/a);202409;0.932363831
PIL - Area Euro (% a/a);202410;0.7
PIL - Area Euro (% a/a);202411;0.75
PIL - Area Euro (% a/a);202412;0.8
PIL - Area Euro (% a/a);202501;0.82
PIL - Area Euro (% a/a);202502;0.86
PIL - Area Euro (% a/a);202503;0.9
PIL - Area Euro (% a/a);202504;0.93
PIL - Area Euro (% a/a);202505;0.97
PIL - Area Euro (% a/a);202506;1.0
PIL - Area Euro (% a/a);202507;1.03
PIL - Area Euro (% a/a);202508;1.07
PIL - Area Euro (% a/a);202509;1.1
PIL - Area Euro (% t/t);202001;-3.513.217.188
PIL - Area Euro (% t/t);202002;-3.513.217.188
PIL - Area Euro (% t/t);202003;-3.513.217.188
PIL - Area Euro (% t/t);202004;-1.171.453.126
PIL - Area Euro (% t/t);202005;-1.171.453.126
PIL - Area Euro (% t/t);202006;-1.171.453.126
PIL - Area Euro (% t/t);202007;1.280.910.548
PIL - Area Euro (% t/t);202008;1.280.910.548
PIL - Area Euro (% t/t);202009;1.280.910.548
PIL - Area Euro (% t/t);202010;-0.411923598
PIL - Area Euro (% t/t);202011;-0.411923598
PIL - Area Euro (% t/t);202012;-0.411923598
PIL - Area Euro (% t/t);202101;-0.096759481
PIL - Area Euro (% t/t);202102;-0.096759481
PIL - Area Euro (% t/t);202103;-0.096759481
PIL - Area Euro (% t/t);202104;2.062.355.014
PIL - Area Euro (% t/t);202105;2.062.355.014
PIL - Area Euro (% t/t);202106;2.062.355.014
PIL - Area Euro (% t/t);202107;2.348.450.517
PIL - Area Euro (% t/t);202108;2.348.450.517
PIL - Area Euro (% t/t);202109;2.348.450.517
PIL - Area Euro (% t/t);202110;0.390615854
PIL - Area Euro (% t/t);202111;0.390615854
PIL - Area Euro (% t/t);202112;0.390615854
PIL - Area Euro (% t/t);202201;0.498050732
PIL - Area Euro (% t/t);202202;0.498050732
PIL - Area Euro (% t/t);202203;0.498050732
PIL - Area Euro (% t/t);202204;0.627958052
PIL - Area Euro (% t/t);202205;0.627958052
PIL - Area Euro (% t/t);202206;0.627958052
PIL - Area Euro (% t/t);202207;0.0
PIL - Area Euro (% t/t);202208;0.0
PIL - Area Euro (% t/t);202209;0.0
PIL - Area Euro (% t/t);202210;-0.3
PIL - Area Euro (% t/t);202211;-0.3
PIL - Area Euro (% t/t);202212;-0.3
PIL - Area Euro (% t/t);202301;-0.006897761
PIL - Area Euro (% t/t);202302;-0.006897761
PIL - Area Euro (% t/t);202303;-0.006897761
PIL - Area Euro (% t/t);202304;0.051992267
PIL - Area Euro (% t/t);202305;0.051992267
PIL - Area Euro (% t/t);202306;0.051992267
PIL - Area Euro (% t/t);202307;0.048262565
PIL - Area Euro (% t/t);202308;0.048262565
PIL - Area Euro (% t/t);202309;0.048262565
PIL - Area Euro (% t/t);202310;0.056176362
PIL - Area Euro (% t/t);202311;0.056176362
PIL - Area Euro (% t/t);202312;0.056176362
PIL - Area Euro (% t/t);202401;0.305287246
PIL - Area Euro (% t/t);202402;0.305287246
PIL - Area Euro (% t/t);202403;0.305287246
PIL - Area Euro (% t/t);202404;0.189294845
PIL - Area Euro (% t/t);202405;0.189294845
PIL - Area Euro (% t/t);202406;0.189294845
PIL - Area Euro (% t/t);202407;0.378660574
PIL - Area Euro (% t/t);202408;0.378660574
PIL - Area Euro (% t/t);202409;0.378660574
PIL - Area Euro (% t/t);202410;0.15
PIL - Area Euro (% t/t);202411;0.18
PIL - Area Euro (% t/t);202412;0.2
PIL - Area Euro (% t/t);202501;0.22
PIL - Area Euro (% t/t);202502;0.23
PIL - Area Euro (% t/t);202503;0.25
PIL - Area Euro (% t/t);202504;0.25
PIL - Area Euro (% t/t);202505;0.25
PIL - Area Euro (% t/t);202506;0.25
PIL - Area Euro (% t/t);202507;0.27
PIL - Area Euro (% t/t);202508;0.28
